TaxId,SciName,Lineage,Accessions,hexHMB32-2.csv,hexNNS19-2.csv,hexNNS09-1.csv,hexHMB21-3.csv,hexHMB31-3.csv,hexNNS09-3.csv,hexHMB31-2.csv,hexHMB06-3.csv,hexHMB25-1.csv,hexNNS15-1.csv,hexHMB18-3.csv,hexHMB06-2.csv,hexHMB31-1.csv,hexHMB21-2.csv,hexNNS06-3.csv,hexHMB14-3.csv,hexHMB21-1.csv,hexNNS03-1.csv,hexNNS15-3.csv,hexNNS06-1.csv,hexNNS09-2.csv,hexNNS22-1.csv,hexNNS06-2.csv,hexNNS16-3.csv,hexNNS16-1.csv,hexHMB01-1.csv,hexNNS12-3.csv,hexNNS03-2.csv,hexHMB18-2.csv,hexHMB06-1.csv,hexHMB14-2.csv,hexHMB32-3.csv,hexHMB32-1.csv,hexNNS12-2.csv,hexHMB25-3.csv,hexHMB01-2.csv,hexNNS03-3.csv,hexNNS22-2.csv,hexHMB25-2.csv,hexNNS19-3.csv,hexNNS12-1.csv,hexHMB01-3.csv,hexNNS22-3.csv,hexHMB14-1.csv,hexNNS19-1.csv,hexNNS15-2.csv,hexNNS16-2.csv,hexHMB18-1.csv,,
693979,Bacteroides helcogenes P 36-108,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides; Bacteroides helcogenes,['CP002352'],0.05829416,0.05690676,0.01944793,0.02490764,0.00522526,0.04340521,0.00490492,0.02195795,0.02301628,0.06604589,0.10980602,0.02349059,0.00424949,0.04361942,0.04340499,0.02157842,0.04047711,0.01133381,0.04457771,0.02322619,0.02311042,0.01078464,0.04772226,0.01146014,0.01181773,0.02106945,0.03516718,0.01159723,0.09293317,0.02524095,0.01953778,0.03964023,0.03920333,0.02992572,0.01629566,0.01802801,0.03101657,0.01221771,0.02290245,0.06900660,0.02169990,0.01559257,0.01274140,0.01453739,0.06176814,0.07079254,0.01258094,0.09505942,,
1297617,Intestinimonas butyriciproducens,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; unclassified Clostridiales; Intestinimonas,['CP011307'],0.00649825,0.00154655,0.00561805,0.00567484,0.00177816,0.00573460,0.00404767,0.00238090,0.00491453,0.00481095,0.00639508,0.00143522,0.00393089,0.00307366,0.00595996,0.00315461,0.00708441,0.00341390,0.00477607,0.00709602,0.00299610,0.00156590,0.00434929,0.01191979,0.00771255,0.00240704,0.00860551,0.00696763,0.00816820,0.00139216,0.00341903,0.00433712,0.00731247,0.00622085,0.00684974,0.00434241,0.04346567,0.00091714,0.00630208,0.00146899,0.00883670,0.00258239,0.00229037,0.00225947,0.00259105,0.00216668,0.01934192,0.00917430,,
1224745,Clostridioides difficile BJ08,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides; Clostridioides difficile,['CP003939'],0.00049323,0.00035276,0.00104935,0.00101801,0.00013122,0.00083472,0.00026074,0.00052685,0.00045970,0.00020487,0.00036906,0.00022615,0.00029300,0.00038556,0.00080774,0.00047079,0.00071908,0.00030190,0.00033179,0.00146748,0.00084174,0.00060495,0.00064164,0.00075537,0.00072240,0.00029206,0.00092246,0.00052160,0.00053681,0.00033430,0.00038790,0.00105137,0.00080101,0.00059213,0.00094426,0.00052523,0.00121186,0.00678521,0.00040796,0.00026399,0.00089278,0.00024557,0.00189389,0.00025658,0.00033233,0.00022559,0.00106319,0.00047192,,
479436,Veillonella parvula DSM 2008,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Negativicutes; Veillonellales; Veillonellaceae; Veillonella; Veillonella parvula,['CP001820'],0.00019524,0.00025241,0.00196402,0.00161932,0.00052095,0.00041916,0.00026458,0.00037444,0.00289243,0.00011375,0.00034228,0.00010595,0.00047740,0.00035310,0.00040885,0.00040353,0.00034982,0.00077133,0.00010574,0.00044806,0.00222381,0.00241175,0.00033229,0.00035304,0.00045497,0.00009801,0.00044995,0.00058100,0.00032100,0.00024738,0.00082123,0.00039812,0.00070758,0.00034154,0.00044021,0.00019974,0.00043159,0.00686096,0.00055142,0.00034149,0.00030326,0.00012925,0.01127479,0.00611012,0.00011078,0.00009783,0.00045465,0.00025400,,
1286170,Raoultella ornithinolytica B6,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Raoultella; Raoultella ornithinolytica,['CP004142'],0.00032984,0.00024724,0.00096216,0.00070033,0.00017051,0.00066488,0.00015009,0.00025434,0.00022835,0.00009371,0.00028291,0.00019854,0.00021104,0.00027343,0.00056176,0.00036297,0.00030277,0.00011874,0.00029380,0.00026137,0.00036114,0.00070934,0.00028051,0.00079435,0.00050012,0.00025482,0.00041203,0.00016847,0.00025208,0.00024812,0.00033802,0.00043225,0.00052570,0.00021624,0.00019590,0.00032919,0.00030893,0.00059925,0.00019236,0.00050329,0.00026623,0.00031020,0.00143581,0.00034807,0.00026635,0.00011222,0.00066259,0.00024823,,
347253,Streptococcus salivarius JIM8777,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus salivarius,['FR873482'],0.00014694,0.00007448,0.00015335,0.00093859,0.00007858,0.00004336,0.00017703,0.00006459,0.00006610,0.00001422,0.00004890,0.00006321,0.00004303,0.00005213,0.00008310,0.00016974,0.00004808,0.00003037,0.00003103,0.00028134,0.00010140,0.00023288,0.00011207,0.00013411,0.00007525,0.00003136,0.00008815,0.00007667,0.00010881,0.00004234,0.00026931,0.00016250,0.00021800,0.00006169,0.00032906,0.00007768,0.00028053,0.00032600,0.00013305,0.00003577,0.00008808,0.00004911,0.00026176,0.00007856,0.00003258,0.00001669,0.00025611,0.00008948,,
515620,[Eubacterium] eligens ATCC 27750,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; [Eubacterium] eligens,"['CP001104', 'CP001106', 'CP001105']",0.00208902,0.00196862,0.01166580,0.00993768,0.00488188,0.00138397,0.00984256,0.00509183,0.00198705,0.00100756,0.01022770,0.00191511,0.01167484,0.00655649,0.00129637,0.00302010,0.00427049,0.00460955,0.00088708,0.00257374,0.00679784,0.00179878,0.00110240,0.00669865,0.00684660,0.00280691,0.01124886,0.01094820,0.00677177,0.00172720,0.00513021,0.01508162,0.01655210,0.01022583,0.00548618,0.00442378,0.01252293,0.00113087,0.00349287,0.00097251,0.00865454,0.00189220,0.00431899,0.00843523,0.00089192,0.00183060,0.00545460,0.00794904,,
515620,[Eubacterium] eligens ATCC 27750,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; [Eubacterium] eligens,"['CP001104', 'CP001106', 'CP001105']",0.00080971,0.00084931,0.00354193,0.00285599,0.00140807,0.00053841,0.00237357,0.00151291,0.00077118,0.00035158,0.00311546,0.00056091,0.00292998,0.00166814,0.00055179,0.00092023,0.00139929,0.00119473,0.00056353,0.00158905,0.00219881,0.00095828,0.00066524,0.00218016,0.00224129,0.00093106,0.00275917,0.00275595,0.00214361,0.00054899,0.00135875,0.00389512,0.00439994,0.00290976,0.00199968,0.00140185,0.00359810,0.00065471,0.00115334,0.00054842,0.00266732,0.00070570,0.00160134,0.00182190,0.00068095,0.00048110,0.00186793,0.00209261,,
515620,[Eubacterium] eligens ATCC 27750,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; [Eubacterium] eligens,"['CP001104', 'CP001106', 'CP001105']",0.00026716,#VALUE!,0.00030048,0.00000103,0.00008172,0.00001445,0.00000481,0.00001312,0.00000200,0.00005752,0.00017580,0.00002226,0.00002356,#VALUE!,0.00001662,0.00002882,#VALUE!,0.00000138,0.00003862,0.00004168,0.00005556,0.00004818,0.00001966,0.00006190,0.00011808,0.00001372,0.00002152,0.00000432,0.00011425,0.00000520,0.00010750,0.00057200,0.00038493,0.00004961,0.00000110,0.00002589,0.00000227,0.00004058,0.00000160,0.00000085,0.00007406,0.00001551,0.00012703,0.00025956,0.00000081,0.00004661,0.00002467,0.00017030,,
935296,Klebsiella aerogenes EA1509E,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Klebsiella; Klebsiella aerogenes,['FO203355'],0.00010481,0.00004966,0.00015802,0.00025063,0.00004007,0.00028547,0.00006350,0.00008377,0.00005108,0.00004783,0.00010245,0.00005075,0.00009118,0.00009344,0.00030249,0.00008647,0.00012990,0.00002853,0.00006205,0.00008162,0.00012918,0.00153378,0.00008651,0.00030605,0.00019797,0.00008037,0.00013119,0.00005724,0.00012151,0.00004903,0.00007647,0.00012512,0.00017689,0.00006042,0.00007264,0.00011096,0.00010676,0.00027190,0.00005530,0.00013966,0.00012010,0.00005945,0.00052351,0.00007658,0.00007331,0.00003280,0.00028430,0.00010102,,
358220,Acidovorax sp. KKS102,cellular organisms; Bacteria; Proteobacteria; Betaproteobacteria; Burkholderiales; Comamonadaceae; Acidovorax,['CP003872'],0.00098748,0.00064965,0.00068581,0.00100563,0.00037716,0.00039748,0.00049453,0.00061970,0.00071109,0.00052026,0.00078236,0.00066241,0.00057268,0.00072981,0.00033905,0.00079639,0.00094718,0.00023195,0.00042740,0.00042635,0.00058478,0.00117509,0.00039390,0.00152680,0.00148879,0.00047043,0.00052478,0.00035097,0.00081428,0.00051928,0.00073146,0.00124800,0.00141267,0.00042804,0.00070875,0.00069538,0.00043159,0.00108352,0.00068687,0.00118371,0.00056149,0.00061264,0.00120870,0.00065835,0.00085282,0.00033723,0.00224270,0.00076344,,
718252,Faecalibacterium prausnitzii L2-6,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Faecalibacterium; Faecalibacterium prausnitzii,['FP929045'],0.01314961,0.01381445,0.02311597,0.03358080,0.00706706,0.01106811,0.01005519,0.00946202,0.02051044,0.00562786,0.00984700,0.00910367,0.01248622,0.01128747,0.01125511,0.01900135,0.02442210,0.01254603,0.00545737,0.01718693,0.03295436,0.01572325,0.01160466,0.03988125,0.03865999,0.00586275,0.02289951,0.02316098,0.01117142,0.01007276,0.02073472,0.02592523,0.02564099,0.01964647,0.02857765,0.01306791,0.02215534,0.01034826,0.01840772,0.01177999,0.02393785,0.01023133,0.01679094,0.01387307,0.01779442,0.00442083,0.04655736,0.00547543,,
272563,Clostridioides difficile 630,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides; Clostridioides difficile,['CP010905'],0.00051378,0.00036724,0.00098396,0.00079110,0.00013672,0.00071547,0.00034348,0.00064998,0.00033051,0.00033154,0.00025729,0.00020923,0.00032681,0.00027442,0.00078447,0.00051029,0.00062293,0.00034701,0.00049135,0.00133637,0.00084452,0.00062636,0.00061871,0.00087344,0.00067378,0.00037046,0.00105365,0.00066307,0.00039717,0.00028824,0.00035021,0.00120575,0.00078108,0.00061312,0.00111484,0.00084703,0.00135724,0.00658501,0.00050574,0.00026399,0.00079469,0.00037224,0.00173606,0.00025558,0.00038202,0.00033205,0.00126526,0.00039399,,
213810,Ruminococcus champanellensis 18P13 = JCM 17042,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminococcus; Ruminococcus champanellensis,['FP929052'],0.00108510,0.00084724,0.00142066,0.00126967,0.00024280,0.00089253,0.00075335,0.00048748,0.00050477,0.00039423,0.00084755,0.00022080,0.00050404,0.00079571,0.00098391,0.00062452,0.00188515,0.00022551,0.00067054,0.00142233,0.00094036,0.00044969,0.00066983,0.00297106,0.00237211,0.00039595,0.00172910,0.00080994,0.00192961,0.00022881,0.00074476,0.00126425,0.00173531,0.00133436,0.00165411,0.00087292,0.00145378,0.00038417,0.00120543,0.00045049,0.00180858,0.00048081,0.00061975,0.00028641,0.00053108,0.00025148,0.00383103,0.00158461,,
1408178,Streptococcus thermophilus ASCC 1275,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus thermophilus,['CP006819'],0.00005241,0.00006000,0.00010898,0.00012583,0.00000943,0.00021681,0.00003271,0.00007771,0.00004206,0.00002844,0.00004308,0.00002404,0.00002356,0.00003836,0.00019279,0.00009394,0.00002966,0.00003314,0.00002406,0.00010160,0.00021252,0.00013384,0.00018614,0.00007680,0.00004168,0.00002940,0.00007380,0.00003672,0.00004715,0.00002377,0.00007758,0.00109687,0.00013579,0.00006678,0.00006823,0.00003699,0.00015219,0.00019479,0.00003607,0.00001192,0.00007507,0.00002068,0.00021941,0.00001591,0.00003584,0.00002129,0.00018679,0.00007360,,
591001,Acidaminococcus fermentans DSM 20731,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Negativicutes; Acidaminococcales; Acidaminococcaceae; Acidaminococcus; Acidaminococcus fermentans,['CP001859'],0.00099364,0.00045310,0.00132803,0.00142645,0.00062389,0.00168750,0.00063308,0.00076403,0.00096848,0.00053706,0.00074161,0.00031785,0.00082572,0.00070817,0.00202765,0.00103232,0.00116403,0.00070782,0.00076045,0.00178269,0.00100565,0.00362165,0.00130885,0.00191193,0.00176317,0.00051551,0.00155690,0.00162851,0.00078708,0.00051556,0.00092208,0.00202312,0.00182874,0.00127457,0.00130744,0.00081744,0.00201030,0.00427457,0.00135291,0.00044623,0.00119904,0.00043169,0.00639765,0.00097658,0.00059869,0.00046269,0.00237192,0.00072881,,
1322345,Escherichia coli ATCC 25922,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Escherichia; Escherichia coli,['CP009072'],0.00013153,0.00015103,0.00027323,0.00025992,0.00005815,0.00084917,0.00011738,0.00013524,0.00012219,0.00019647,0.00037837,0.00094999,0.00015469,0.00013672,0.00070802,0.00044730,0.00022196,0.00022137,0.00137400,0.00010594,0.00034031,0.00040954,0.00015533,0.00084937,0.00044108,0.00008821,0.00084559,0.00092441,0.00013602,0.00039447,0.00024715,0.00012675,0.00023544,0.00012975,0.00019480,0.00013316,0.00147990,0.00140682,0.00017953,0.00037896,0.00200074,0.00011115,0.00892283,0.00018995,0.00021422,0.00007424,0.00071898,0.00008803,,
1114965,Streptococcus parasanguinis FW213,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus parasanguinis,['CP003122'],0.00047576,0.00016034,0.00059863,0.00062504,0.00029230,0.00032160,0.00053013,0.00013726,0.00026841,0.00010211,0.00043658,0.00009705,0.00017826,0.00017803,0.00027589,0.00072914,0.00025470,0.00015279,0.00010447,0.00058960,0.00040281,0.00072540,0.00031197,0.00037482,0.00022459,0.00009997,0.00048788,0.00042441,0.00071816,0.00011366,0.00058628,0.00060125,0.00060667,0.00029129,0.00090464,0.00019234,0.00075869,0.00090497,0.00029655,0.00018905,0.00039434,0.00015251,0.00085456,0.00024564,0.00009937,0.00007769,0.00062617,0.00069128,,
1333848,Citrobacter freundii CFNIH1,cellular organisms; Bacteria; Proteobacteria; Gammaproteobacteria; Enterobacterales; Enterobacteriaceae; Citrobacter; Citrobacter freundii complex; Citrobacter freundii,['CP007557'],0.00006371,0.00004966,0.00072629,0.00024032,0.00004322,0.00573460,0.00003367,0.00004744,0.00005408,0.00004007,0.00007102,0.00004274,0.00006044,0.00005901,0.00557105,0.00006619,0.00008899,0.00002991,0.00017349,0.00007034,0.00008195,0.00012848,0.00006947,0.00023613,0.00011461,0.00002744,0.00053605,0.00008531,0.00005985,0.00004532,0.00005098,0.00009425,0.00011336,0.00005915,0.00004512,0.00003699,0.00007837,0.00015962,0.00005130,0.00009793,0.00016614,0.00006204,0.00023866,0.00004077,0.00006435,0.00001957,0.00015272,0.00003897,,
315749,Bacillus cytotoxicus NVH 391-98,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Bacillales; Bacillaceae; Bacillus; Bacillus cereus group; Bacillus cytotoxicus,['CP000764'],0.00173554,0.00082034,0.00328971,0.00326237,0.00024830,0.00139481,0.00052243,0.00108296,0.00152534,0.00054611,0.00121894,0.00072651,0.00046408,0.00125995,0.00193790,0.00179882,0.00247228,0.00081827,0.00075475,0.00203277,0.00289054,0.00551411,0.00115090,0.00326565,0.00259555,0.00073113,0.00326653,0.00163391,0.00246823,0.00085654,0.00186744,0.00250737,0.00233700,0.00163456,0.00226491,0.00176433,0.00257478,0.01180242,0.00138897,0.00092567,0.00234404,0.00085304,0.00597807,0.00106211,0.00092532,0.00049606,0.00407186,0.00241300,,
699035,Clostridioides difficile M120,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Peptostreptococcaceae; Clostridioides; Clostridioides difficile,['FN665653'],0.00022298,0.00012207,0.00056437,0.00046001,0.00003772,0.00035412,0.00007024,0.00017562,0.00012519,0.00006140,0.00009896,0.00004897,0.00006249,0.00016327,0.00033573,0.00020497,0.00029459,0.00008882,0.00012347,0.00044806,0.00035559,0.00022752,0.00025037,0.00020632,0.00018407,0.00008429,0.00048070,0.00016307,0.00020130,0.00008469,0.00011415,0.00065650,0.00035130,0.00025186,0.00046773,0.00019974,0.00027258,0.00519577,0.00010900,0.00005280,0.00030827,0.00007238,0.00126259,0.00013923,0.00010915,0.00011510,0.00024553,0.00021503,,
903814,Eubacterium limosum KIST612,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Eubacteriaceae; Eubacterium; Eubacterium limosum,['CP002273'],0.00129986,0.00078724,0.00197025,0.00242898,0.00044474,0.00181397,0.00073218,0.00119802,0.00098952,0.00064564,0.00099308,0.00056714,0.00062288,0.00106226,0.00175176,0.00131522,0.00200176,0.00071978,0.00097193,0.00216997,0.00146263,0.00161676,0.00113910,0.00304442,0.00229918,0.00052728,0.00214010,0.00115983,0.00124228,0.00073100,0.00137980,0.00226525,0.00230710,0.00128157,0.00176856,0.00140925,0.00238624,0.00200337,0.00119902,0.00066083,0.00193068,0.00086597,0.00186309,0.00087216,0.00082594,0.00061461,0.00435146,0.00119784,,
575614,Prevotella sp. oral taxon 299 str. F0039,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Prevotellaceae; Prevotella; Prevotella sp. oral taxon 299,['CP003666'],0.00024867,0.00015828,0.00007707,0.00006910,0.00009429,0.00014815,0.00009814,0.00017763,0.00012319,0.00013120,0.00020257,0.00018697,0.00008708,0.00016131,0.00017285,0.00012917,0.00008797,0.00010585,0.00009054,0.00011375,0.00003750,0.00372872,0.00023857,0.00091470,0.00125378,0.00013917,0.00014452,0.00009719,0.00017047,0.00015972,0.00011748,0.00025025,0.00037621,0.00014883,0.00007924,0.00013316,0.00010335,0.00497798,0.00014106,0.00015329,0.00018216,0.00012149,0.00259062,0.00012431,0.00011974,0.00012833,0.00031602,0.00016308,,
718255,Roseburia intestinalis XB6B4,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Lachnospiraceae; Roseburia; Roseburia intestinalis,['FP929050'],0.00315254,0.00709447,0.01156071,0.01258636,0.00220482,0.00445543,0.00166448,0.01418345,0.00645189,0.00163058,0.00208163,0.00459858,0.00166374,0.00338939,0.00463035,0.00246177,0.00514914,0.00172582,0.00218257,0.01077515,0.01028426,0.00361362,0.01928802,0.00552833,0.00720316,0.00268146,0.00924406,0.00139309,0.00173375,0.00782108,0.00332704,0.01303737,0.01353866,0.00557021,0.00597922,0.00486764,0.00624897,0.00186539,0.00253991,0.00686379,0.00585210,0.00290034,0.00391481,0.00187659,0.00594532,0.00099558,0.00581057,0.00112279,,
1399116,Lactococcus lactis subsp. lactis KLDS 4.0325,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Lactococcus; Lactococcus lactis; Lactococcus lactis subsp. lactis,['CP006766'],0.00005754,0.00003000,0.00018449,0.00008251,0.00003143,0.00016983,0.00005388,0.00003432,0.00003706,0.00004007,0.00006287,0.00001425,0.00004200,0.00004623,0.00013628,0.00091276,0.00005319,0.00003682,0.00003419,0.00016064,0.00012362,0.00008030,0.00005768,0.00014099,0.00006830,0.00000784,0.00020499,0.00005292,0.00014146,0.00002823,0.00007758,0.00007312,0.00032015,0.00007823,0.00003632,0.00008137,0.00043954,0.00018667,0.00002645,0.00003151,0.00012211,0.00004653,0.00016937,0.00003481,0.00004154,0.00004316,0.00018797,0.00023235,,
1035817,Bifidobacterium longum subsp. longum KACC 91563,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium; Bifidobacterium longum; Bifidobacterium longum subsp. longum,['CP002794'],0.00084876,0.00002379,0.00041258,0.00065804,0.00001886,0.00014093,0.00004811,0.00070953,0.00018128,0.00003748,0.00059725,0.00043181,0.00005635,0.00012885,0.00011966,0.00154475,0.00118346,0.00055410,0.00029316,0.00080321,0.00060978,0.00141065,0.00011076,0.00129411,0.00177243,0.00001764,0.00091426,0.00467496,0.00205837,0.00049476,0.00182865,0.00067112,0.00126567,0.00057750,0.00035437,0.00004808,0.00587758,0.00057896,0.00012183,0.00002895,0.00075566,0.00002326,0.00048887,0.00043459,0.00003340,0.00003338,0.00283714,0.00187181,,
717961,[Eubacterium] siraeum V10Sc8a,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Clostridia; Clostridiales; Ruminococcaceae; Ruminiclostridium; [Eubacterium] siraeum,['FP929059'],0.00432497,0.00226655,0.02372782,0.01118569,0.00075511,0.00466501,0.00158655,0.00171578,0.00309074,0.00207652,0.00157054,0.00092595,0.00130107,0.00775841,0.00475002,0.00210308,0.02039812,0.00141011,0.00226615,0.00849057,0.01300534,0.00174257,0.00391607,0.00959750,0.00467245,0.00183272,0.00494130,0.00307560,0.00249906,0.00111655,0.00248364,0.00522925,0.00622744,0.00301025,0.00986852,0.00424994,0.00479292,0.00114034,0.00726066,0.00136254,0.00394944,0.00264960,0.00206711,0.00137239,0.00201110,0.00099270,0.01779471,0.00187036,,
216816,Bifidobacterium longum,cellular organisms; Bacteria; Terrabacteria group; Actinobacteria; Actinobacteria; Bifidobacteriales; Bifidobacteriaceae; Bifidobacterium,['AP014658'],0.00102961,0.00003931,0.00039934,0.00100460,0.00001807,0.00019874,0.00004426,0.00197920,0.00042866,0.00005106,0.00069621,0.00099005,0.00004815,0.00018589,0.00016952,0.00356562,0.00160284,0.00194903,0.00061102,0.00156387,0.00074729,0.00124737,0.00023070,0.00056395,0.00090532,0.00003920,0.00112847,0.00969442,0.00273301,0.00121759,0.00403634,0.00107900,0.00130802,0.00085607,0.00083311,0.00006288,0.00989477,0.00052350,0.00029735,0.00005876,0.00110196,0.00003877,0.00043498,0.00106808,0.00005539,0.00006273,0.00131225,0.00241011,,
322159,Streptococcus thermophilus LMD-9,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus thermophilus,['CP000419'],0.00190817,0.00122689,0.00139264,0.00315510,0.00065296,0.00164414,0.00107085,0.00153613,0.00121286,0.00111872,0.00135632,0.00115654,0.00080318,0.00105439,0.00155564,0.00169954,0.00113641,0.00124213,0.00119797,0.00150743,0.00177933,0.00403654,0.00163393,0.00210106,0.00232580,0.00075857,0.00113667,0.00098272,0.00150524,0.00117078,0.00214340,0.00911137,0.00259113,0.00105133,0.00183900,0.00110225,0.00150829,0.00507132,0.00134810,0.00127738,0.00107093,0.00095386,0.00331815,0.00147979,0.00118434,0.00126836,0.00209350,0.00153554,,
1295009,Candidatus Methanomassiliicoccus intestinalis Issoire-Mx1,cellular organisms; Archaea; Euryarchaeota; Thermoplasmata; Methanomassiliicoccales; Methanomassiliicoccaceae; Methanomassiliicoccus; Candidatus Methanomassiliicoccus intestinalis,['CP005934'],0.00002363,0.00001138,0.00002335,0.00004538,0.00000707,0.00002891,0.00001732,0.00002422,0.00002304,0.00001228,0.00001164,0.00001781,0.00002049,0.00003836,0.00004986,0.00003736,0.00005012,0.00001243,0.00002279,0.00005471,0.00001667,0.00006424,0.00002884,0.00008711,0.00003357,0.00001176,0.00002460,0.00002052,0.00004715,0.00001114,0.00002549,0.00003575,0.00004983,0.00003371,0.00002751,0.00001849,0.00004770,0.00009469,0.00001523,0.00001959,0.00002502,0.00001292,0.00014243,0.00001492,0.00001059,0.00001726,0.00008928,0.00002020,,
357276,Bacteroides dorei,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides,"['CP008741', 'CP007619', 'CP009057']",0.09499324,0.12606487,0.12486124,0.09372776,0.15247846,0.10015863,0.12529489,0.14099675,0.14172727,0.12958225,0.09307148,0.15652264,0.13133992,0.14041564,0.09949109,0.08683037,0.09894654,0.14023699,0.09516239,0.05161462,0.12198185,0.03738620,0.10415817,0.05662787,0.06053344,0.16733638,0.07347584,0.10917746,0.07685974,0.14369894,0.09078768,0.06331646,0.06578983,0.10248153,0.11185642,0.11767774,0.05896884,0.03399368,0.14633124,0.13417169,0.09696846,0.16730214,0.04824026,0.15320448,0.11917930,0.14954166,0.03261013,0.08895621,,
357276,Bacteroides dorei,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides,"['CP008741', 'CP007619', 'CP009057']",0.07005348,0.10139458,0.13741603,0.09185884,0.18730066,0.09134895,0.15292140,0.11494010,0.10499195,0.10788062,0.08074934,0.13208473,0.16036721,0.13178381,0.09088189,0.06169700,0.08709145,0.12438106,0.08126917,0.04861019,0.13639287,0.02736980,0.09697031,0.04600677,0.04574855,0.14237411,0.06865344,0.10174979,0.06618886,0.11995341,0.06528960,0.04652535,0.04808044,0.09652654,0.08498680,0.09667588,0.05378749,0.02435560,0.10961358,0.10826899,0.09184600,0.13178976,0.03645350,0.11053210,0.09555359,0.12816780,0.02728945,0.07550576,,
357276,Bacteroides dorei,cellular organisms; Bacteria; FCB group; Bacteroidetes/Chlorobi group; Bacteroidetes; Bacteroidia; Bacteroidales; Bacteroidaceae; Bacteroides,"['CP008741', 'CP007619', 'CP009057']",0.03243371,0.03127027,0.09803287,0.04226532,0.12218298,0.03144456,0.10231930,0.02327203,0.02677204,0.02691974,0.02402840,0.02611530,0.10618615,0.05518622,0.03216982,0.01896612,0.03228901,0.04253113,0.01914354,0.01674929,0.09223194,0.01329811,0.03121711,0.02124448,0.01569484,0.05262560,0.02820980,0.03792237,0.01973678,0.02526250,0.01909447,0.02083736,0.02334510,0.03544886,0.02325215,0.03456541,0.02455294,0.01441451,0.02797505,0.03337963,0.03548391,0.04453136,0.01675244,0.02528181,0.02951401,0.02926828,0.01369818,0.02196521,,
1048332,Streptococcus salivarius CCHSS3,cellular organisms; Bacteria; Terrabacteria group; Firmicutes; Bacilli; Lactobacillales; Streptococcaceae; Streptococcus; Streptococcus salivarius,['FR873481'],0.00013769,0.00007448,0.00014090,0.00074262,0.00004322,0.00007950,0.00012604,0.00005248,0.00009915,0.00003748,0.00010362,0.00006410,0.00005122,0.00006393,0.00011302,0.00016761,0.00006240,0.00005891,0.00004432,0.00036123,0.00011112,0.00038545,0.00011666,0.00011692,0.00009840,0.00001764,0.00008302,0.00013607,0.00008705,0.00005200,0.00037016,0.00016575,0.00022922,0.00007060,0.00034007,0.00008507,0.00032029,0.00048427,0.00012824,0.00005110,0.00007106,0.00003360,0.00056201,0.00009149,0.00002851,0.00003971,0.00019502,0.00008226,,
